# time(ps)  pca.eig-1  pca.eig-2  pca.residual  metad.bias(kJ/mol)  Rg(nm)  SASA(nm^2)
61891.000000 0.000337 0.000429 0.411591 90.353104 2.993190 405.767000
61892.000000 0.000354 0.000432 0.412272 86.752877 2.990940 402.653000
61893.000000 0.000362 0.000428 0.413377 85.410271 2.992300 404.149000
61894.000000 0.000372 0.000430 0.418446 83.199167 2.992030 405.151000
61895.000000 0.000384 0.000437 0.420426 80.587751 2.986680 402.807000
61896.000000 0.000391 0.000498 0.423376 77.771165 2.985700 403.593000
61897.000000 0.000387 0.000493 0.423734 78.596747 2.989460 403.161000
61898.000000 0.000443 0.000506 0.425681 68.505714 2.984760 404.753000
61899.000000 0.000449 0.000485 0.421391 68.001294 2.974390 402.848000
61900.000000 0.000443 0.000472 0.420158 69.326649 2.979990 399.743000
61901.000000 0.000448 0.000405 0.420390 70.654167 2.982260 400.373000
61902.000000 0.000434 0.000392 0.420203 73.095238 2.984490 403.322000
61903.000000 0.000418 0.000385 0.419584 75.803822 2.988550 403.478000
61904.000000 0.000409 0.000394 0.422109 77.126050 2.991780 405.478000
61905.000000 0.000406 0.000381 0.419242 77.986670 2.987870 403.233000
61906.000000 0.000407 0.000357 0.414939 78.861767 2.990730 406.343000
61907.000000 0.000392 0.000359 0.411785 81.594923 2.989650 406.306000
61908.000000 0.000366 0.000390 0.409344 85.857201 2.986160 403.197000
61909.000000 0.000365 0.000420 0.407756 85.074480 2.983190 400.408000
61910.000000 0.000376 0.000449 0.409675 81.722264 2.986480 405.210000
61911.000000 0.000366 0.000439 0.408375 84.038770 2.987140 402.429000
61912.000000 0.000328 0.000405 0.404964 92.928324 2.986000 406.805000
61913.000000 0.000291 0.000348 0.399179 100.980194 2.988770 407.548000
61914.000000 0.000303 0.000291 0.401943 101.767089 2.985640 402.642000
61915.000000 0.000300 0.000296 0.404939 101.877251 2.989030 404.948000
61916.000000 0.000315 0.000297 0.403302 99.849850 2.985810 401.534000
61917.000000 0.000314 0.000298 0.402367 99.831429 2.987350 403.948000
61918.000000 0.000317 0.000299 0.400786 99.335703 2.985280 405.389000
61919.000000 0.000326 0.000316 0.402651 97.188043 2.986510 407.484000
61920.000000 0.000331 0.000367 0.404535 94.047823 2.982790 403.226000
61921.000000 0.000301 0.000410 0.405263 97.287255 2.985240 405.706000
61922.000000 0.000287 0.000406 0.403974 99.311537 2.984430 405.843000
61923.000000 0.000280 0.000401 0.403315 100.465159 2.982510 405.036000
61924.000000 0.000282 0.000376 0.399935 101.025508 2.980100 403.401000
61925.000000 0.000307 0.000393 0.399475 97.009797 2.980560 406.378000
61926.000000 0.000317 0.000409 0.403293 94.800757 2.985960 406.862000
61927.000000 0.000302 0.000435 0.402107 96.320349 2.986580 407.603000
61928.000000 0.000296 0.000399 0.402338 98.448321 2.989210 408.134000
61929.000000 0.000312 0.000428 0.403870 94.831216 2.987360 408.520000
61930.000000 0.000304 0.000446 0.408750 95.552990 2.988860 403.888000
61931.000000 0.000314 0.000474 0.408567 92.781225 2.986200 411.978000
61932.000000 0.000317 0.000456 0.408017 93.036178 2.985170 408.982000
61933.000000 0.000327 0.000447 0.406877 91.519341 2.982080 403.370000
61934.000000 0.000305 0.000447 0.402919 95.368580 2.982770 407.086000
61935.000000 0.000300 0.000477 0.404291 95.144795 2.980480 407.040000
61936.000000 0.000290 0.000462 0.410066 97.099845 2.986650 408.830000
61937.000000 0.000294 0.000471 0.408896 96.293847 2.984780 406.307000
61938.000000 0.000288 0.000459 0.407398 97.538681 2.985610 404.928000
61939.000000 0.000279 0.000439 0.403070 99.348690 2.983430 408.293000
61940.000000 0.000277 0.000398 0.400817 100.867478 2.984390 408.353000
61941.000000 0.000279 0.000390 0.398587 100.896105 2.979390 407.042000
61942.000000 0.000280 0.000434 0.402053 99.423182 2.982190 404.416000
61943.000000 0.000308 0.000443 0.401445 94.912580 2.982050 406.708000
61944.000000 0.000320 0.000422 0.399231 93.772803 2.980430 407.293000
61945.000000 0.000343 0.000380 0.403684 91.084351 2.981690 402.325000
61946.000000 0.000373 0.000377 0.404789 84.892756 2.980570 401.232000
61947.000000 0.000345 0.000382 0.405080 90.525283 2.978690 406.047000
61948.000000 0.000331 0.000400 0.407557 92.532216 2.978830 402.939000
61949.000000 0.000318 0.000383 0.403223 95.638878 2.979260 405.820000
61950.000000 0.000310 0.000395 0.399699 96.432340 2.982930 407.712000
61951.000000 0.000303 0.000414 0.395537 96.832483 2.979810 404.597000
61952.000000 0.000292 0.000423 0.392087 98.137836 2.980670 407.114000
61953.000000 0.000299 0.000425 0.394353 97.038357 2.980030 401.384000
61954.000000 0.000278 0.000375 0.396660 101.515603 2.984360 401.398000
61955.000000 0.000264 0.000330 0.393418 104.694212 2.985330 404.802000
61956.000000 0.000292 0.000375 0.395506 99.803195 2.982030 403.884000
61957.000000 0.000320 0.000425 0.400046 93.623869 2.981400 403.304000
61958.000000 0.000356 0.000407 0.401835 87.350186 2.977240 398.691000
61959.000000 0.000385 0.000408 0.406105 81.215334 2.978640 405.429000
61960.000000 0.000362 0.000404 0.405111 86.087645 2.978490 400.170000
61961.000000 0.000341 0.000371 0.401538 91.887729 2.984640 405.365000
61962.000000 0.000295 0.000387 0.399975 98.972433 2.983320 406.693000
61963.000000 0.000269 0.000397 0.397484 101.821773 2.981220 402.699000
61964.000000 0.000271 0.000404 0.398623 101.358065 2.982650 403.647000
61965.000000 0.000292 0.000438 0.397797 97.679072 2.985360 404.345000
61966.000000 0.000314 0.000457 0.397437 93.457552 2.986110 403.793000
61967.000000 0.000315 0.000474 0.397534 92.716407 2.980880 406.904000
61968.000000 0.000300 0.000484 0.400025 94.834775 2.978750 400.505000
61969.000000 0.000299 0.000464 0.399807 95.719734 2.977720 401.380000
61970.000000 0.000308 0.000459 0.401167 94.346357 2.978110 406.133000
61971.000000 0.000338 0.000454 0.405477 89.185519 2.978610 402.683000
61972.000000 0.000342 0.000457 0.408725 88.357340 2.980610 399.627000
61973.000000 0.000346 0.000442 0.409474 88.076942 2.978970 401.860000
61974.000000 0.000329 0.000431 0.408710 91.708811 2.975770 401.861000
61975.000000 0.000346 0.000449 0.406673 87.769799 2.975430 402.927000
61976.000000 0.000346 0.000479 0.407997 86.794450 2.976740 403.530000
61977.000000 0.000368 0.000462 0.407557 83.050775 2.969620 400.330000
61978.000000 0.000373 0.000462 0.404326 81.909963 2.969150 403.551000
61979.000000 0.000356 0.000473 0.400953 84.865295 2.970240 400.636000
61980.000000 0.000359 0.000498 0.401672 83.474033 2.968510 402.593000
61981.000000 0.000376 0.000513 0.401400 80.040818 2.967780 396.927000
61982.000000 0.000351 0.000509 0.400834 84.623014 2.967190 401.704000
61983.000000 0.000342 0.000494 0.405909 86.878593 2.968970 400.557000
61984.000000 0.000363 0.000501 0.408821 82.762701 2.967550 402.293000
61985.000000 0.000362 0.000521 0.410292 82.281615 2.966180 404.753000
61986.000000 0.000342 0.000518 0.409532 86.041051 2.962320 398.517000
61987.000000 0.000333 0.000500 0.405329 88.436763 2.966520 399.619000
61988.000000 0.000319 0.000492 0.403647 91.335463 2.970220 399.098000
61989.000000 0.000332 0.000481 0.402815 89.243253 2.969180 401.164000
61990.000000 0.000351 0.000490 0.403962 85.280574 2.965190 402.424000
61991.000000 0.000340 0.000505 0.406109 86.771484 2.974040 399.708000
61992.000000 0.000344 0.000518 0.406888 85.631931 2.965640 402.766000
61993.000000 0.000364 0.000535 0.409399 81.407312 2.970580 400.289000
61994.000000 0.000370 0.000538 0.413599 80.275009 2.972260 400.747000
61995.000000 0.000340 0.000547 0.412294 85.237764 2.968630 398.625000
61996.000000 0.000339 0.000582 0.416860 83.874627 2.967290 397.797000
61997.000000 0.000326 0.000565 0.415877 86.910935 2.961050 398.643000
61998.000000 0.000315 0.000593 0.417696 87.547571 2.967640 398.404000
61999.000000 0.000296 0.000644 0.419251 87.704208 2.968800 401.203000
62000.000000 0.000269 0.000640 0.417893 91.692041 2.973380 403.050000
62001.000000 0.000291 0.000635 0.415894 89.001347 2.967590 398.199000
62002.000000 0.000321 0.000643 0.415166 83.568654 2.967450 398.415000
62003.000000 0.000366 0.000658 0.419152 75.405290 2.966640 401.410000
62004.000000 0.000376 0.000653 0.420082 74.282703 2.964630 397.835000
62005.000000 0.000376 0.000605 0.415888 76.767537 2.960520 400.361000
62006.000000 0.000328 0.000575 0.414569 86.176940 2.967250 402.275000
62007.000000 0.000337 0.000562 0.411313 85.127245 2.966870 400.276000
62008.000000 0.000322 0.000561 0.410865 87.862827 2.965000 403.179000
62009.000000 0.000303 0.000605 0.412681 89.031034 2.958720 402.977000
62010.000000 0.000348 0.000619 0.418472 80.328334 2.958140 403.160000
62011.000000 0.000371 0.000649 0.418670 75.232766 2.961320 398.641000
62012.000000 0.000375 0.000672 0.415221 73.270385 2.957890 399.233000
62013.000000 0.000373 0.000692 0.416087 72.102523 2.957840 399.904000
62014.000000 0.000358 0.000689 0.410764 74.407433 2.962560 401.400000
62015.000000 0.000357 0.000681 0.410165 75.107973 2.961460 403.205000
62016.000000 0.000380 0.000633 0.407831 74.914888 2.961430 402.413000
62017.000000 0.000393 0.000606 0.407847 74.266601 2.958410 400.204000
62018.000000 0.000415 0.000623 0.411153 70.076437 2.957230 398.728000
62019.000000 0.000398 0.000643 0.413387 71.811886 2.961980 399.829000
62020.000000 0.000387 0.000628 0.415709 74.146426 2.965190 401.079000
62021.000000 0.000355 0.000631 0.414825 78.653377 2.963180 401.099000
62022.000000 0.000331 0.000581 0.407320 85.185608 2.963760 401.996000
62023.000000 0.000341 0.000558 0.408489 84.437784 2.972130 404.964000
62024.000000 0.000338 0.000544 0.407074 85.770517 2.971320 400.166000
62025.000000 0.000334 0.000531 0.408041 86.975083 2.972250 403.749000
62026.000000 0.000308 0.000531 0.405877 91.717252 2.971190 401.990000
62027.000000 0.000308 0.000528 0.408369 91.877439 2.969060 404.198000
62028.000000 0.000318 0.000507 0.407542 90.965482 2.970290 400.380000
62029.000000 0.000331 0.000531 0.413909 87.601148 2.968980 401.226000
62030.000000 0.000335 0.000517 0.418472 87.383255 2.972020 403.347000
62031.000000 0.000357 0.000508 0.420499 83.618348 2.969240 401.140000
62032.000000 0.000382 0.000512 0.420578 78.903531 2.966890 401.907000
62033.000000 0.000434 0.000526 0.420183 69.750170 2.963120 401.117000
62034.000000 0.000463 0.000536 0.422479 63.510254 2.965730 400.744000
62035.000000 0.000497 0.000552 0.428279 54.166104 2.965480 401.686000
62036.000000 0.000489 0.000505 0.428098 58.452129 2.965750 400.999000
62037.000000 0.000460 0.000497 0.424581 65.496001 2.964520 401.081000
62038.000000 0.000419 0.000474 0.423700 73.468418 2.968930 401.473000
62039.000000 0.000409 0.000475 0.425328 75.042061 2.967660 402.436000
62040.000000 0.000402 0.000474 0.425069 76.309887 2.969850 404.410000
62041.000000 0.000410 0.000467 0.427402 75.051505 2.965560 400.954000
62042.000000 0.000404 0.000478 0.430852 75.935274 2.972680 406.368000
62043.000000 0.000386 0.000505 0.430232 78.422896 2.970500 405.967000
62044.000000 0.000364 0.000496 0.429172 82.723486 2.975160 407.153000
62045.000000 0.000349 0.000530 0.427774 84.293817 2.974710 405.017000
62046.000000 0.000358 0.000554 0.429575 81.726666 2.975390 405.843000
62047.000000 0.000381 0.000592 0.430324 76.678460 2.970940 404.195000
62048.000000 0.000409 0.000596 0.432203 72.283686 2.971780 401.869000
62049.000000 0.000399 0.000611 0.436331 73.190525 2.972280 401.265000
62050.000000 0.000395 0.000582 0.437945 74.861009 2.973860 397.493000
62051.000000 0.000406 0.000563 0.440165 73.731011 2.971430 402.980000
62052.000000 0.000430 0.000572 0.439604 69.372305 2.958120 399.742000
62053.000000 0.000426 0.000567 0.435755 70.179649 2.966070 400.326000
62054.000000 0.000425 0.000575 0.436625 70.245149 2.970160 403.564000
62055.000000 0.000409 0.000584 0.434789 72.658199 2.966010 399.162000
62056.000000 0.000387 0.000625 0.434752 74.353574 2.965140 396.543000
62057.000000 0.000373 0.000635 0.432217 75.848201 2.970330 400.372000
62058.000000 0.000378 0.000635 0.428312 75.084666 2.967930 398.431000
62059.000000 0.000384 0.000635 0.426347 74.232364 2.968020 402.338000
62060.000000 0.000421 0.000607 0.424470 69.777999 2.967740 402.814000
62061.000000 0.000403 0.000589 0.427762 73.471682 2.970430 400.579000
62062.000000 0.000385 0.000557 0.428631 77.265965 2.966940 402.678000
62063.000000 0.000394 0.000527 0.431709 76.577181 2.972370 400.887000
62064.000000 0.000373 0.000533 0.433379 79.821782 2.973970 406.706000
62065.000000 0.000360 0.000535 0.435672 82.006416 2.974980 404.021000
62066.000000 0.000379 0.000536 0.438696 78.764059 2.968960 401.769000
62067.000000 0.000385 0.000557 0.441146 77.266001 2.973030 405.715000
62068.000000 0.000385 0.000553 0.441207 77.278851 2.973810 404.026000
62069.000000 0.000381 0.000533 0.442910 78.601234 2.972230 398.611000
62070.000000 0.000376 0.000522 0.438192 79.656459 2.969360 401.672000
62071.000000 0.000353 0.000512 0.432749 84.091081 2.967390 400.433000
62072.000000 0.000345 0.000500 0.427149 86.042133 2.968520 402.962000
62073.000000 0.000331 0.000506 0.421620 88.460948 2.970810 404.583000
62074.000000 0.000295 0.000488 0.418627 95.528057 2.976840 401.637000
62075.000000 0.000269 0.000443 0.416839 100.380946 2.980630 402.908000
62076.000000 0.000284 0.000436 0.415339 98.783547 2.978960 401.158000
62077.000000 0.000290 0.000452 0.414648 97.465136 2.972780 400.587000
62078.000000 0.000279 0.000437 0.412721 99.359650 2.975290 401.468000
62079.000000 0.000264 0.000469 0.410235 100.118935 2.969580 397.882000
62080.000000 0.000266 0.000490 0.411815 99.254993 2.972330 398.841000
62081.000000 0.000282 0.000478 0.409417 97.678649 2.971930 400.510000
62082.000000 0.000296 0.000452 0.405244 96.557429 2.969370 400.927000
62083.000000 0.000289 0.000418 0.404948 98.700566 2.975220 400.754000
62084.000000 0.000271 0.000428 0.405880 100.662583 2.972530 404.662000
62085.000000 0.000275 0.000428 0.403807 100.155503 2.972090 403.511000
62086.000000 0.000262 0.000431 0.401848 101.546730 2.974480 400.171000
62087.000000 0.000246 0.000432 0.399818 102.951803 2.976880 399.954000
62088.000000 0.000237 0.000462 0.403887 102.768836 2.977630 399.872000
62089.000000 0.000249 0.000481 0.406348 101.248863 2.980400 402.394000
62090.000000 0.000268 0.000484 0.405699 99.239499 2.978450 400.561000
62091.000000 0.000300 0.000467 0.403473 95.491031 2.973460 399.034000
62092.000000 0.000288 0.000462 0.402489 97.490162 2.976810 401.287000
62093.000000 0.000304 0.000467 0.404318 94.839133 2.973620 399.035000
62094.000000 0.000326 0.000494 0.406798 89.937405 2.970840 397.575000
62095.000000 0.000301 0.000493 0.408382 94.446299 2.977980 402.647000
62096.000000 0.000257 0.000450 0.405751 101.403251 2.979330 400.718000
62097.000000 0.000269 0.000405 0.402790 101.540860 2.979080 400.694000
62098.000000 0.000258 0.000406 0.403857 102.695741 2.978710 399.831000
62099.000000 0.000252 0.000393 0.402746 103.645055 2.980690 397.230000
62100.000000 0.000219 0.000366 0.400190 107.130376 2.975000 398.788000
62101.000000 0.000244 0.000353 0.404581 105.724693 2.978890 401.699000
62102.000000 0.000252 0.000323 0.400052 106.090501 2.984500 403.929000
62103.000000 0.000257 0.000319 0.397083 105.762588 2.980900 400.492000
62104.000000 0.000266 0.000325 0.397089 104.686624 2.980890 403.052000
62105.000000 0.000256 0.000317 0.397148 105.877155 2.984350 401.169000
62106.000000 0.000246 0.000353 0.395142 105.553381 2.981000 401.727000
62107.000000 0.000221 0.000376 0.394688 106.632811 2.977120 398.893000
62108.000000 0.000214 0.000371 0.393390 107.220453 2.970680 396.223000
62109.000000 0.000227 0.000381 0.393858 106.050366 2.973630 398.346000
62110.000000 0.000265 0.000377 0.397282 102.858969 2.972050 398.208000
62111.000000 0.000224 0.000406 0.398852 105.457484 2.976120 402.810000
62112.000000 0.000189 0.000402 0.403434 107.662479 2.979140 402.028000
62113.000000 0.000183 0.000374 0.405602 108.827838 2.983890 403.302000
62114.000000 0.000195 0.000356 0.402803 108.783417 2.978170 401.883000
62115.000000 0.000189 0.000321 0.401979 110.144751 2.986420 402.427000
62116.000000 0.000199 0.000335 0.403005 109.240225 2.985200 400.355000
62117.000000 0.000190 0.000354 0.403615 109.068568 2.987280 397.381000
62118.000000 0.000204 0.000356 0.404762 108.300394 2.983600 401.306000
62119.000000 0.000200 0.000337 0.408621 109.157325 2.983230 402.796000
62120.000000 0.000160 0.000334 0.409627 110.891890 2.981920 402.872000
62121.000000 0.000188 0.000317 0.406827 110.312817 2.983000 401.101000
62122.000000 0.000222 0.000341 0.408914 107.776353 2.986110 403.417000
62123.000000 0.000220 0.000345 0.409648 107.733243 2.985190 401.551000
62124.000000 0.000217 0.000377 0.411992 106.869744 2.985350 399.947000
62125.000000 0.000228 0.000423 0.413965 104.647074 2.985370 403.142000
62126.000000 0.000228 0.000429 0.414071 104.411486 2.980840 400.318000
62127.000000 0.000260 0.000421 0.414035 102.037021 2.981820 402.045000
62128.000000 0.000269 0.000429 0.416361 100.826757 2.982080 400.438000
62129.000000 0.000262 0.000398 0.417458 102.579713 2.982760 401.307000
62130.000000 0.000253 0.000394 0.414542 103.563670 2.978600 399.031000
62131.000000 0.000262 0.000417 0.414301 101.911632 2.978550 404.780000
62132.000000 0.000291 0.000418 0.414027 98.463305 2.983980 401.881000
62133.000000 0.000297 0.000403 0.413750 98.125185 2.986750 405.373000
62134.000000 0.000284 0.000394 0.413954 100.114289 2.982440 398.917000
62135.000000 0.000249 0.000420 0.415902 103.128115 2.982020 399.787000
62136.000000 0.000235 0.000422 0.416799 104.130863 2.981490 405.080000
62137.000000 0.000226 0.000428 0.415225 104.595412 2.982270 398.162000
62138.000000 0.000218 0.000416 0.412012 105.541705 2.983810 397.865000
62139.000000 0.000248 0.000407 0.408610 103.613534 2.981230 399.714000
62140.000000 0.000266 0.000422 0.411205 101.390854 2.982170 400.181000
62141.000000 0.000284 0.000442 0.414470 98.547306 2.981140 402.182000
62142.000000 0.000279 0.000455 0.413064 98.813181 2.980080 399.740000
62143.000000 0.000226 0.000455 0.409039 103.709685 2.981280 405.297000
62144.000000 0.000257 0.000417 0.410311 102.440930 2.978840 403.225000
62145.000000 0.000294 0.000408 0.408882 98.351673 2.976960 397.842000
62146.000000 0.000304 0.000403 0.409155 97.077749 2.977580 400.915000
62147.000000 0.000280 0.000432 0.407086 99.403979 2.975660 400.843000
62148.000000 0.000252 0.000435 0.408677 102.338181 2.980710 399.318000
62149.000000 0.000267 0.000429 0.412255 101.032906 2.982120 401.517000
62150.000000 0.000271 0.000430 0.412392 100.551336 2.983220 402.449000
62151.000000 0.000255 0.000459 0.411777 101.394656 2.985230 398.508000
62152.000000 0.000238 0.000481 0.408861 102.107113 2.983460 397.786000
62153.000000 0.000247 0.000528 0.409492 99.810394 2.981630 400.161000
62154.000000 0.000237 0.000573 0.408951 98.680711 2.982170 404.633000
62155.000000 0.000221 0.000560 0.410743 100.305953 2.989370 405.691000
62156.000000 0.000213 0.000584 0.411922 99.801694 2.984350 398.776000
62157.000000 0.000220 0.000581 0.413495 99.462705 2.987650 401.824000
62158.000000 0.000246 0.000571 0.415558 98.054068 2.984770 403.253000
62159.000000 0.000234 0.000563 0.413669 99.309992 2.980100 397.636000
62160.000000 0.000236 0.000579 0.415419 98.483030 2.979910 405.049000
62161.000000 0.000229 0.000550 0.416094 100.231171 2.986470 402.682000
62162.000000 0.000243 0.000545 0.415654 99.471925 2.986490 404.398000
62163.000000 0.000285 0.000561 0.419677 94.181365 2.981730 400.125000
62164.000000 0.000263 0.000571 0.417552 96.491074 2.979540 399.652000
62165.000000 0.000205 0.000567 0.415489 101.060687 2.982960 404.075000
62166.000000 0.000200 0.000550 0.413804 102.034156 2.981820 405.387000
62167.000000 0.000218 0.000530 0.416818 101.752901 2.982950 403.368000
62168.000000 0.000240 0.000500 0.418136 101.276580 2.978790 403.680000
62169.000000 0.000275 0.000469 0.421800 98.955351 2.978820 400.367000
62170.000000 0.000279 0.000427 0.425684 99.666440 2.982510 402.444000
62171.000000 0.000285 0.000407 0.424421 99.637640 2.979170 404.207000
62172.000000 0.000299 0.000410 0.423004 97.517987 2.977050 401.397000
62173.000000 0.000307 0.000437 0.423577 95.434057 2.975000 399.236000
62174.000000 0.000290 0.000419 0.421986 98.493986 2.973490 398.373000
62175.000000 0.000294 0.000399 0.417183 98.673446 2.979100 402.304000
62176.000000 0.000287 0.000391 0.416336 99.867028 2.980910 396.193000
62177.000000 0.000301 0.000423 0.419645 96.893718 2.976360 401.667000
62178.000000 0.000297 0.000441 0.418491 96.835032 2.980130 399.309000
62179.000000 0.000335 0.000443 0.416026 90.218828 2.978860 398.367000
62180.000000 0.000322 0.000439 0.417578 92.795307 2.980510 400.345000
62181.000000 0.000320 0.000461 0.416446 92.216988 2.979040 400.370000
62182.000000 0.000319 0.000466 0.416357 92.299414 2.979290 398.707000
62183.000000 0.000308 0.000441 0.417468 95.071081 2.977490 399.198000
62184.000000 0.000327 0.000431 0.417795 92.230361 2.974380 401.220000
62185.000000 0.000331 0.000425 0.421142 91.612123 2.978480 402.787000
62186.000000 0.000345 0.000444 0.419762 88.117660 2.976380 402.223000
62187.000000 0.000351 0.000481 0.416016 85.587989 2.971390 400.768000
62188.000000 0.000310 0.000517 0.417554 91.972818 2.975230 397.827000
62189.000000 0.000317 0.000574 0.420272 88.093334 2.972070 400.117000
62190.000000 0.000344 0.000582 0.422822 82.967088 2.969270 396.005000
62191.000000 0.000343 0.000558 0.418439 84.184227 2.975900 396.386000
62192.000000 0.000356 0.000562 0.418217 81.785874 2.973640 398.795000
62193.000000 0.000355 0.000575 0.416673 81.405123 2.976920 402.007000
62194.000000 0.000370 0.000602 0.423439 77.818655 2.970300 400.432000
62195.000000 0.000377 0.000631 0.432469 75.364706 2.970100 400.831000
62196.000000 0.000411 0.000621 0.436387 71.003994 2.967200 396.167000
62197.000000 0.000429 0.000648 0.434526 66.277894 2.968000 398.128000
62198.000000 0.000413 0.000686 0.432798 66.698603 2.967790 396.180000
62199.000000 0.000383 0.000662 0.432460 72.831450 2.971910 399.928000
62200.000000 0.000380 0.000648 0.429934 74.035669 2.976690 405.491000
62201.000000 0.000398 0.000656 0.430545 71.176323 2.972390 399.068000
62202.000000 0.000438 0.000680 0.434477 62.313315 2.968430 401.425000
62203.000000 0.000465 0.000696 0.435089 53.952227 2.971020 398.277000
62204.000000 0.000465 0.000701 0.437316 53.397969 2.973610 399.146000
62205.000000 0.000442 0.000660 0.440510 62.589638 2.977420 401.051000
62206.000000 0.000423 0.000651 0.441047 67.225874 2.974350 398.631000
62207.000000 0.000407 0.000645 0.438596 70.398756 2.974320 400.594000
62208.000000 0.000389 0.000661 0.434994 72.132642 2.973100 401.825000
62209.000000 0.000326 0.000648 0.427364 82.264190 2.975400 402.600000
62210.000000 0.000319 0.000613 0.427855 85.686298 2.975130 397.281000
62211.000000 0.000338 0.000611 0.424890 82.568645 2.972250 396.702000
62212.000000 0.000348 0.000645 0.424054 78.867610 2.974680 396.170000
62213.000000 0.000340 0.000657 0.427441 79.331801 2.979590 398.579000
62214.000000 0.000348 0.000668 0.427745 77.343404 2.975650 399.969000
62215.000000 0.000330 0.000701 0.430086 77.858268 2.972030 400.354000
62216.000000 0.000325 0.000718 0.431770 77.228055 2.975580 397.678000
62217.000000 0.000303 0.000704 0.425547 82.055298 2.973560 394.472000
62218.000000 0.000316 0.000662 0.420720 83.152531 2.967900 394.321000
62219.000000 0.000340 0.000672 0.422941 78.307121 2.970940 396.868000
62220.000000 0.000360 0.000689 0.424909 74.143851 2.967510 396.933000
62221.000000 0.000346 0.000687 0.423097 76.321656 2.971480 396.515000
62222.000000 0.000389 0.000663 0.422368 71.944204 2.964290 395.251000
62223.000000 0.000409 0.000618 0.422658 71.375687 2.968700 397.197000
62224.000000 0.000417 0.000620 0.429505 69.946534 2.966230 396.756000
62225.000000 0.000427 0.000619 0.430156 68.194430 2.970050 399.706000
62226.000000 0.000447 0.000633 0.431928 63.200747 2.965670 395.252000
62227.000000 0.000456 0.000663 0.431277 58.941326 2.970330 398.463000
62228.000000 0.000463 0.000631 0.432129 59.384993 2.972400 396.558000
62229.000000 0.000474 0.000607 0.431639 57.734068 2.972530 398.804000
62230.000000 0.000460 0.000601 0.425751 61.666736 2.970270 398.140000
62231.000000 0.000448 0.000580 0.427612 65.379387 2.974350 395.579000
62232.000000 0.000453 0.000594 0.427031 63.661928 2.972100 395.114000
62233.000000 0.000467 0.000569 0.428374 61.321794 2.974090 397.933000
62234.000000 0.000518 0.000579 0.430578 45.563681 2.970470 398.016000
62235.000000 0.000513 0.000619 0.429925 44.858949 2.970200 400.486000
62236.000000 0.000514 0.000644 0.432115 42.889877 2.970890 397.253000
62237.000000 0.000491 0.000635 0.433200 51.150400 2.975040 397.528000
62238.000000 0.000461 0.000632 0.430751 59.641825 2.974410 400.348000
62239.000000 0.000450 0.000664 0.431359 60.395268 2.974300 398.353000
62240.000000 0.000445 0.000688 0.432150 59.917874 2.974460 398.726000
62241.000000 0.000445 0.000720 0.435242 56.932706 2.976560 397.969000
62242.000000 0.000456 0.000743 0.436896 51.902970 2.974740 401.160000
62243.000000 0.000438 0.000776 0.440739 52.621148 2.976290 400.942000
62244.000000 0.000432 0.000795 0.447514 51.753809 2.975360 399.547000
62245.000000 0.000439 0.000780 0.452921 51.819790 2.973200 399.725000
62246.000000 0.000432 0.000747 0.453119 57.471977 2.978470 397.797000
62247.000000 0.000427 0.000779 0.455386 54.927383 2.976260 402.676000
62248.000000 0.000431 0.000814 0.453843 49.727313 2.975170 399.860000
62249.000000 0.000419 0.000824 0.455235 51.084340 2.975220 399.172000
62250.000000 0.000403 0.000837 0.458526 52.500475 2.975860 399.839000
62251.000000 0.000378 0.000887 0.456094 50.112853 2.973640 399.098000
62252.000000 0.000383 0.000901 0.457211 47.245541 2.977310 400.920000
62253.000000 0.000399 0.000924 0.460174 41.218112 2.974020 395.265000
62254.000000 0.000391 0.000923 0.460600 42.908703 2.977970 397.658000
62255.000000 0.000377 0.000869 0.458883 52.618863 2.976780 398.885000
62256.000000 0.000417 0.000836 0.456655 49.964055 2.976280 397.317000
62257.000000 0.000434 0.000814 0.457854 48.971257 2.965150 398.022000
62258.000000 0.000443 0.000797 0.459014 48.799356 2.969380 398.311000
62259.000000 0.000439 0.000828 0.458761 45.698021 2.967220 397.701000
62260.000000 0.000405 0.000815 0.454653 54.942805 2.971050 398.656000
62261.000000 0.000403 0.000790 0.455058 58.437517 2.969740 401.118000
62262.000000 0.000405 0.000829 0.456694 53.139859 2.966840 393.341000
62263.000000 0.000377 0.000853 0.456409 54.720920 2.969430 399.913000
62264.000000 0.000388 0.000865 0.460174 51.395373 2.972020 398.803000
62265.000000 0.000399 0.000838 0.454278 52.939454 2.969640 395.289000
62266.000000 0.000399 0.000807 0.450864 56.984146 2.965740 396.167000
62267.000000 0.000423 0.000811 0.450472 51.818983 2.965570 396.555000
62268.000000 0.000437 0.000828 0.457298 46.128466 2.968260 398.280000
62269.000000 0.000434 0.000847 0.457408 44.221158 2.968520 394.767000
62270.000000 0.000388 0.000855 0.457667 52.724695 2.971110 392.429000
62271.000000 0.000369 0.000822 0.455036 59.902102 2.969240 398.237000
62272.000000 0.000411 0.000816 0.454784 53.631519 2.968930 391.094000
62273.000000 0.000425 0.000803 0.454184 52.417969 2.966460 394.939000
62274.000000 0.000405 0.000834 0.451493 52.498363 2.970010 395.237000
62275.000000 0.000401 0.000820 0.451733 55.103550 2.970430 396.208000
62276.000000 0.000425 0.000823 0.451777 49.689803 2.964860 395.396000
62277.000000 0.000411 0.000824 0.452783 52.709703 2.965890 399.655000
